GeneID	ExpectedReadCount	TPM
Gene00102	330	20.54
Gene00103	11	3.02
Gene00104	0	0
Gene00105	2	0.14
Gene00106	0	0
Gene00107	0	0
Gene00108	0	0
Gene00109	0	0
Gene00110	491	25.27
Gene00111	42	11.83
Gene00112	23	10.6
Gene00113	0	0
Gene00114	0	0
Gene00115	1150	79.96
Gene00116	0	0
Gene00117	3.1	2.16
Gene00118	0	0
Gene00119	0	0
Gene00120	10	1.72
Gene00121	54.63	3.6
Gene00122	0	0
Gene00123	503	49.21
Gene00124	1.01	0.93
Gene00125	23	5.03
Gene00126	6	6.01
Gene00127	0	0
Gene00128	0	0
Gene00129	57	3.33
Gene00130	0	0
Gene00131	0	0
Gene00132	0	0
Gene00133	15	4.45
Gene00134	3	1.01
Gene00135	1	0.18
Gene00136	0	0
Gene00137	0	0
Gene00138	1	0.17
Gene00139	0	0
Gene00140	0	0
Gene00141	66.28	23.78
Gene00142	115.72	63.68
Gene00143	271	38.5
Gene00144	1	0.36
Gene00145	86.37	19.03
Gene00146	64.63	14.33
Gene00147	110	9.61
Gene00148	0	0
Gene00149	0	0
Gene00150	0	0
Gene00151	0	0
Gene00152	102	7.08
Gene00153	0	0
Gene00154	0	0
Gene00155	0	0
Gene00156	0	0
Gene00157	0	0
Gene00158	4	6.11
Gene00159	0	0
Gene00160	0	0
Gene00161	497	60.6
Gene00162	0	0
Gene00163	0	0
Gene00164	595	73.65
Gene00165	0	0
Gene00166	0	0
Gene00167	0	0
Gene00168	0	0
Gene00169	4	0.66
Gene00170	0	0
Gene00171	4.87	4.06
Gene00172	0	0
Gene00173	0	0
Gene00174	0	0
Gene00175	62	16.08
Gene00176	158	13.04
Gene00177	143	19.07
Gene00178	0	0
Gene00179	636	20.58
Gene00180	47	4.18
Gene00181	378	15.4
Gene00182	86	9.08
Gene00183	0	0
Gene00184	0	0
Gene00185	4	1.45
Gene00186	23	4.82
Gene00187	0	0
Gene00188	140	13.86
Gene00189	501	35.75
Gene00190	141	28.27
Gene00191	107	28.19
Gene00192	0	0
Gene00193	0	0
Gene00194	2	0.1
Gene00195	486	15.8
Gene00196	213	27.19
Gene00197	97	10.03
Gene00198	0	0
Gene00199	168	42.88
Gene00200	294	17.28
Gene00201	96	5.85
Gene00202	0	0
Gene00203	1358	183.37
Gene00204	249	30.47
Gene00205	0	0
Gene00206	0	0
Gene00207	0	0
Gene00208	91	8.02
Gene00209	0	0
Gene00210	0	0
Gene00211	0	0
Gene00212	0	0
Gene00213	0	0
Gene00214	0	0
Gene00215	50.5	19.62
Gene00216	0	0
Gene00217	26.23	1.84
Gene00218	0	0
Gene00219	1608	59.31
Gene00220	45.77	3.2
Gene00221	0	0
Gene00222	0	0
Gene00223	0	0
Gene00224	15	9.69
Gene00225	0	0
Gene00226	0	0
Gene00227	31	12.29
Gene00228	0	0
Gene00229	10	9.24
Gene00230	0	0
Gene00231	0	0
Gene00232	0	0
Gene00233	0	0
Gene00234	16	0.82
Gene00235	21	6.29
Gene00236	0	0
Gene00237	17	3.15
Gene00238	19	4.29
Gene00239	0	0
Gene00240	0	0
Gene00241	130	11.09
Gene00242	165	43.47
Gene00243	110	25.86
Gene00244	0	0
Gene00245	255	93.53
Gene00246	350	66.88
Gene00247	179	15.11
Gene00248	3.5	0.24
Gene00249	12.33	1.91
Gene00250	0	0
Gene00251	1	0.12
Gene00252	0	0
Gene00253	0	0
Gene00254	153	13.3
Gene00255	2	0.2
Gene00256	70	6.78
Gene00257	20	3.37
Gene00258	32	3.16
Gene00259	0	0
Gene00260	0	0
Gene00261	0	0
Gene00262	0	0
Gene00263	0	0
Gene00264	0	0
Gene00265	37	8.21
Gene00266	0	0
Gene00267	0	0
Gene00268	1	0.28
Gene00269	4.5	2.98
Gene00270	8.5	1.46
Gene00271	11	1.78
Gene00272	0	0
Gene00273	0	0
Gene00274	0	0
Gene00275	0	0
Gene00276	0.33	0.24
Gene00277	0.33	0.24
Gene00278	0	0
Gene00279	0	0
Gene00280	1	0.94
Gene00281	18.93	5.74
Gene00282	65.07	3.86
Gene00283	0	0
Gene00284	0	0
Gene00285	0	0
Gene00286	1.67	1.22
Gene00287	0	0
Gene00288	12	5.19
Gene00289	0	0
Gene00290	1	0.34
Gene00291	1	2.11
Gene00292	0	0
Gene00293	0	0
Gene00294	21.98	24.53
Gene00295	0	0
Gene00296	216	74.77
Gene00297	0	0
Gene00298	3	0.43
Gene00299	0	0
Gene00300	0	0
Gene00301	0	0
Gene00302	0	0
Gene00303	0.59	0.28
Gene00304	1	0.32
Gene00305	0	0
Gene00306	0	0
Gene00307	0	0
Gene00308	0	0
Gene00309	0	0
Gene00310	0	0
Gene00311	6	1.53
Gene00312	3	3.86
Gene00313	0	0
Gene00314	0	0
Gene00315	0	0
Gene00316	0	0
Gene00317	0	0
Gene00318	0	0
Gene00319	6	1.15
Gene00320	0	0
Gene00321	2	0.42
Gene00322	0	0
Gene00323	0	0
Gene00324	0	0
Gene00325	14	4.27
Gene00326	7	2.17
Gene00327	0	0
Gene00328	49.44	3.83
Gene00329	0	0
Gene00330	1	0.82
Gene00331	0	0
Gene00332	0	0
Gene00333	6.22	1.6
Gene00334	0.1	0.03
Gene00335	0	0
Gene00336	0	0
Gene00337	6	1.56
Gene00338	1	0.07
Gene00339	0	0
Gene00340	0.33	0.5
Gene00341	0.33	0.5
Gene00342	1	1.38
Gene00343	1.44	0.65
Gene00344	1.13	1.62
Gene00345	13.43	0.92
Gene00346	0	0
Gene00347	0	0
Gene00348	0	0
Gene00349	0	0
Gene00350	0	0
Gene00351	0	0
Gene00352	0	0
Gene00353	0	0
Gene00354	3.07	0.64
Gene00355	0	0
Gene00356	18	4.72
Gene00357	16	6.1
Gene00358	2	0.82
Gene00359	13	8.9
Gene00360	0	0
Gene00361	0	0
Gene00362	0	0
Gene00363	0	0
Gene00364	106	3.28
Gene00365	111.66	10.73
Gene00366	0	0
Gene00367	0	0
Gene00368	146	39.97
Gene00369	0	0
Gene00370	0	0
Gene00371	245	41.7
Gene00372	14	7.79
Gene00373	22	23.13
Gene00374	121	7.56
Gene00375	1	0.49
Gene00376	1	0.34
Gene00377	2	0.68
Gene00378	14	2.54
Gene00379	19	15.02
Gene00380	371.34	44.72
Gene00381	0	0
Gene00382	0	0
Gene00383	1816	86.13
Gene00384	57	10.41
Gene00385	375	21.35
Gene00386	28	8.82
Gene00387	7	1.63
Gene00388	184	53.19
Gene00389	428	51.61
Gene00390	177.84	36.78
Gene00391	1.71	0.57
Gene00392	1.71	0.57
Gene00393	14	0.66
Gene00394	0	0
Gene00395	0	0
Gene00396	296	12.4
Gene00397	59	28.67
Gene00398	203	31.74
Gene00399	60	12.43
Gene00400	29	2.92
Gene00401	0	0
Gene00402	5.5	0.59
Gene00403	0	0
Gene00404	0	0
Gene00405	0	0
Gene00406	0	0
Gene00407	0	0
Gene00408	0	0
Gene00409	527	32.15
Gene00410	1183	89.28
Gene00411	4	4.01
Gene00412	27	2.47
Gene00413	0	0
Gene00414	58.93	4.03
Gene00415	9	2.98
Gene00416	7	1.76
Gene00417	8	4.8
Gene00418	26	10.02
Gene00419	2	24.21
Gene00420	204	23.81
Gene00421	0	0
Gene00422	180.6	12.24
Gene00423	138.4	5.46
Gene00424	0	0
Gene00425	16	1.39
Gene00426	0	0
Gene00427	100	11.78
Gene00428	0	0
Gene00429	78	31.42
Gene00430	73	11.6
Gene00431	5	0.52
Gene00432	0	0
Gene00433	441	14.53
Gene00434	182.94	19.43
Gene00435	0	0
Gene00436	47.06	12.96
Gene00437	0	0
Gene00438	1	0.3
Gene00439	0	0
Gene00440	75	12.44
Gene00441	2	1.4
Gene00442	462	37.74
Gene00443	16	1.23
Gene00444	197	17.54
Gene00445	0	0
Gene00446	7	1.71
Gene00447	13.93	2.28
Gene00448	0.38	0.03
Gene00449	96	48.05
Gene00450	473	28.86
Gene00451	15	4.34
Gene00452	37	5.37
Gene00453	0	0
Gene00454	20.17	3.41
Gene00455	69.83	14.26
Gene00456	6	2.38
Gene00457	90	10.5
Gene00458	37	16.3
Gene00459	0	0
Gene00460	0	0
Gene00461	0	0
Gene00462	0	0
Gene00463	0	0
Gene00464	0	0
Gene00465	71	13.11
Gene00466	46	15.98
Gene00467	59	26.7
Gene00468	1	0.12
Gene00469	279	31.62
Gene00470	1	7.23
Gene00471	0	0
Gene00472	3.76	1.18
Gene00473	53	14.23
Gene00474	0	0
Gene00475	28	32.24
Gene00476	269	73.85
Gene00477	90	35.38
Gene00478	36	2.56
Gene00479	0	0
Gene00480	296	15.91
Gene00481	0	0
Gene00482	39	3.89
Gene00483	134	51.25
Gene00484	23	6.77
Gene00485	4	1.79
Gene00486	53	14.72
Gene00487	0	0
Gene00488	0	0
Gene00489	0	0
Gene00490	11	1.68
Gene00491	248	58.72
Gene00492	71	11
Gene00493	24	2.92
Gene00494	0	0
Gene00495	2.02	1.61
Gene00496	1857.56	42.37
Gene00497	228.64	33.65
Gene00498	11	2.27
Gene00499	29	16.89
Gene00500	3	1.52
Gene00501	35	4.9
Gene00502	0	0
Gene00503	41	13.95
Gene00504	237	25.04
Gene00505	0	0
Gene00506	0	0
Gene00507	119	10.92
Gene00508	0	0
Gene00509	0	0
Gene00510	27	6.79
Gene00511	0	0
Gene00512	5	0.65
Gene00513	469	75.49
Gene00514	0	0
Gene00515	56	14.41
Gene00516	1	0.45
Gene00517	5	1.4
Gene00518	2	2.26
Gene00519	105	21.58
Gene00520	0	0
Gene00521	5	1.64
Gene00522	0	0
Gene00523	1	0.15
Gene00524	9	1.37
Gene00525	132	35.64
Gene00526	249	10.57
Gene00527	129.74	9.97
Gene00528	72.26	7.45
Gene00529	508	23.35
Gene00530	30	11.34
Gene00531	16.4	3.45
Gene00532	193.6	6.55
Gene00533	0	0
Gene00534	0	0
Gene00535	81	5.84
Gene00536	0	0
Gene00537	155	8.79
Gene00538	521	32.99
Gene00539	258	73.29
Gene00540	176	11.79
Gene00541	3	21.7
Gene00542	0	0
Gene00543	0	0
Gene00544	0	0
Gene00545	0	0
Gene00546	133	19.06
Gene00547	0	0
Gene00548	9	0.42
Gene00549	59	28.67
Gene00550	42	21.79
Gene00551	163	13.32
Gene00552	290	72.88
Gene00553	271	56.04
Gene00554	0	0
Gene00555	0	0
Gene00556	0	0
Gene00557	119	18.11
Gene00558	16	1.82
Gene00559	733	52.3
Gene00560	916	383.02
Gene00561	0	0
Gene00562	0	0
Gene00563	0	0
Gene00564	13	7.57
Gene00565	0	0
Gene00566	70	64.65
Gene00567	13	2.99
Gene00568	341	42.69
Gene00569	143	34.69
Gene00570	250	21.8
Gene00571	189.69	37.64
Gene00572	49	10.97
Gene00573	53	357.78
Gene00574	111.37	52.82
Gene00575	89	33.39
Gene00576	101	24.63
Gene00577	347	39.97
Gene00578	0	0
Gene00579	3	1.91
Gene00580	19	5.87
Gene00581	2270.17	107.98
Gene00582	177	13.51
Gene00583	0	0
Gene00584	0	0
Gene00585	274	26.73
Gene00586	0	0
Gene00587	0	0
Gene00588	1064	110.03
Gene00589	212	32.78
Gene00590	9	3.65
Gene00591	0	0
Gene00592	17	1.51
Gene00593	243	31.02
Gene00594	84	30.47
Gene00595	19	2.21
Gene00596	64.48	7.15
Gene00597	107.52	8.99
Gene00598	76	7.31
Gene00599	551	35.08
Gene00600	877	50.19
Gene00601	11	4.74
Gene00602	1	8.06
Gene00603	2	0.17
Gene00604	1	1.38
Gene00605	417	112.28
Gene00606	2	0.14
Gene00607	6	1.34
Gene00608	245	18.52
Gene00609	0	0
Gene00610	10.36	4.56
Gene00611	0	0
Gene00612	153	19.68
Gene00613	84	3.67
Gene00614	0	0
Gene00615	10	0.79
Gene00616	0	0
Gene00617	18	23.68
Gene00618	17	1.83
Gene00619	0	0
Gene00620	2.19	0.6
Gene00621	43	26.41
Gene00622	18	6.39
Gene00623	0	0
Gene00624	0	0
Gene00625	84	5.82
Gene00626	2	1.5
Gene00627	45	5.3
Gene00628	116	18.67
Gene00629	654.49	192.61
Gene00630	0	0
Gene00631	41	7.88
Gene00632	41	50.38
Gene00633	38	34.2
Gene00634	12	6.01
Gene00635	42	28.2
Gene00636	0	0
Gene00637	48	2.91
Gene00638	107	6.23
Gene00639	51	23.62
Gene00640	0	0
Gene00641	3	0.27
Gene00642	61	13.81
Gene00643	29	6.52
Gene00644	13	2.3
Gene00645	0	0
Gene00646	11	2.88
Gene00647	257	111.72
Gene00648	2	0.71
Gene00649	106	28.16
Gene00650	530	21.16
Gene00651	165	9.31
Gene00652	0	0
Gene00653	45.18	2.36
Gene00654	8	0.43
Gene00655	433	79.34
Gene00656	4.77	0.47
Gene00657	13.85	0.73
Gene00658	0	0
Gene00659	0	0
Gene00660	7	5.41
Gene00661	23	3
Gene00662	8	4.88
Gene00663	0	0
Gene00664	14	20.05
Gene00665	112	23.92
Gene00666	80	21.6
Gene00667	17	6.35
Gene00668	376	45.85
Gene00669	52	7.6
Gene00670	0	0
Gene00671	242	28.86
Gene00672	62	16.08
Gene00673	65	25.35
Gene00674	0	0
Gene00675	186	20.46
Gene00676	3	0.73
Gene00677	32	10.25
Gene00678	56	8.38
Gene00679	0	0
Gene00680	0	0
Gene00681	7	9
Gene00682	0	0
Gene00683	97	18.22
Gene00684	33	37.22
Gene00685	34	4.4
Gene00686	0	0
Gene00687	142	15.43
Gene00688	69.14	12.93
Gene00689	745	21.24
Gene00690	292	44.31
Gene00691	3	0.44
Gene00692	364	82.78
Gene00693	0	0
Gene00694	0	0
Gene00695	52	11.48
Gene00696	0	0
Gene00697	46	18.3
Gene00698	335	81.68
Gene00699	0	0
Gene00700	0	0
Gene00701	23	3.23
Gene00702	147	16.49
Gene00703	0	0
Gene00704	14	36.7
Gene00705	0	0
Gene00706	238	19.16
Gene00707	4	0.74
Gene00708	114	17.09
Gene00709	26	2.71
Gene00710	2907	171.78
Gene00711	81	13.5
Gene00712	86	22.42
Gene00713	290	69.67
Gene00714	24	43.98
Gene00715	0	0
Gene00716	741	92.65
Gene00717	0	0
Gene00718	1	0.17
Gene00719	0	0
Gene00720	8	3.02
Gene00721	75	14.97
Gene00722	21	21.04
Gene00723	0	0
Gene00724	41	10.02
Gene00725	62	25.07
Gene00726	6.31	1.38
Gene00727	0	0
Gene00728	0	0
Gene00729	912	112.88
Gene00730	0	0
Gene00731	313	24.77
Gene00732	77	8.42
Gene00733	6.11	2.34
Gene00734	200	20.84
Gene00735	174	8.89
Gene00736	3	0.66
Gene00737	160	31
Gene00738	45	9.51
Gene00739	14	5.8
Gene00740	97	25.98
Gene00741	18	117.5
Gene00742	0	0
Gene00743	0	0
Gene00744	93	16.49
Gene00745	0	0
Gene00746	550	27.88
Gene00747	2120	97.9
Gene00748	766	1403.74
Gene00749	0	0
Gene00750	39	6.37
Gene00751	83	10.75
Gene00752	41	8.95
Gene00753	21	2.82
Gene00754	82	4.42
Gene00755	74	40.72
Gene00756	78	11.46
Gene00757	255	15.96
Gene00758	9	1.05
Gene00759	119	79.89
Gene00760	0	0
Gene00761	4.17	8.38
Gene00762	12.83	8.08
Gene00763	4	0.95
Gene00764	0	0
Gene00765	0	0
Gene00766	0	0
Gene00767	0	0
Gene00768	129.81	12.26
Gene00769	4	0.37
Gene00770	2	0.24
Gene00771	258	45.65
Gene00772	0	0
Gene00773	100	28.91
Gene00774	1	0.42
Gene00775	0	0
Gene00776	0	0
Gene00777	0	0
Gene00778	428	29.02
Gene00779	110	12.73
Gene00780	348	57.53
Gene00781	44	31.62
Gene00782	167	10.39
Gene00783	371	50.23
Gene00784	5	10.22
Gene00785	11	3.34
Gene00786	15	17.09
Gene00787	330	44.13
Gene00788	84	17.71
Gene00789	156	23.6
Gene00790	8	2.99
Gene00791	0	0
Gene00792	330	35.94
Gene00793	0	0
Gene00794	24	12.14
Gene00795	36	24.66
Gene00796	0	0
Gene00797	59	21.4
Gene00798	50	1.9
Gene00799	0	0
Gene00800	2663	408.53
Gene00801	3	0.84
Gene00802	783	98.03
Gene00803	272	106.51
Gene00804	183	21.06
Gene00805	173	26.42
Gene00806	3	0.38
Gene00807	6	2.06
Gene00808	14	0.93
Gene00809	0	0
Gene00810	69	10.59
Gene00811	42	9.97
Gene00812	606	398.93
Gene00813	1	0.74
Gene00814	0	0
Gene00815	2	0.19
Gene00816	4	2.01
Gene00817	0	0
Gene00818	2	0.16
Gene00819	6	1.97
Gene00820	10	2.61
Gene00821	6	0.43
Gene00822	53	12.83
Gene00823	1	0.77
Gene00824	6.43	0.68
Gene00825	5.5	0.8
Gene00826	34	14.22
Gene00827	255	100.25
Gene00828	0	0
Gene00829	28	10.75
Gene00830	0	0
Gene00831	106	17.29
Gene00832	1	0.93
Gene00833	12	9.79
Gene00834	5	2.47
Gene00835	0	0
Gene00836	222	32.53
Gene00837	1	0.16
Gene00838	7	1.31
Gene00839	0	0
Gene00840	1005	56.88
Gene00841	4	0.84
Gene00842	930	30.94
Gene00843	0	0
Gene00844	0	0
Gene00845	37	10.42
Gene00846	65	13.39
Gene00847	68	9.42
Gene00848	180	10.49
Gene00849	0	0
Gene00850	0	0
Gene00851	81	21.06
Gene00852	11	1.06
Gene00853	844.38	280.43
Gene00854	1317.62	472.72
Gene00855	3243.36	311.11
Gene00856	344.64	63.5
Gene00857	34	13.86
Gene00858	2	6.74
Gene00859	4	20.35
Gene00860	6	12.68
Gene00861	111	12.73
Gene00862	0	0
Gene00863	287	32.23
Gene00864	126	19.06
Gene00865	181	28.85
Gene00866	570.75	100.81
Gene00867	1	0.06
Gene00868	0	0
Gene00869	11	3.29
Gene00870	82	19
Gene00871	109	17.63
Gene00872	136	14.76
Gene00873	99	32.44
Gene00874	0	0
Gene00875	0	0
Gene00876	2	0.7
Gene00877	128	57.93
Gene00878	143	33.86
Gene00879	37	3.59
Gene00880	0	0
Gene00881	1248	76.8
Gene00882	218	19.17
Gene00883	1	0.13
Gene00884	453	35.7
Gene00885	100	28.49
Gene00886	3	0.22
Gene00887	323	55.26
Gene00888	1505	125.67
Gene00889	672	53.69
Gene00890	0	0
Gene00891	5	0.62
Gene00892	56	71.98
Gene00893	308	24.83
Gene00894	62	10.83
Gene00895	0	0
Gene00896	42	42.09
Gene00897	6	3.05
Gene00898	2	0.22
Gene00899	23	0.93
Gene00900	0	0
Gene00901	0	0
Gene00902	249	26.68
Gene00903	55	7.69
Gene00904	41	66.95
Gene00905	75	6.92
Gene00906	0	0
Gene00907	0	0
Gene00908	52	25.39
Gene00909	1	3.7
Gene00910	0	0
Gene00911	2	2.94
Gene00912	13007	928.04
Gene00913	344.06	14.74
Gene00914	20.94	5.43
Gene00915	98	22.24
Gene00916	9	2.1
Gene00917	0	0
Gene00918	188	34.13
Gene00919	55	21.2
Gene00920	9	37.77
Gene00921	10	1.78
Gene00922	854	188.97
Gene00923	0	0
Gene00924	1	20.88
Gene00925	217	15.28
Gene00926	8	2.85
Gene00927	7	2.11
Gene00928	4936	1378.24
Gene00929	18	11.55
Gene00930	73	17.24
Gene00931	10	1.09
Gene00932	4	0.95
Gene00933	0	0
Gene00934	208	25.36
Gene00935	59	12.82
Gene00936	8	3.01
Gene00937	0	0
Gene00938	4	0.65
Gene00939	18	1.94
Gene00940	29	2.15
Gene00941	127	31.36
Gene00942	1	0.26
Gene00943	42	3.79
Gene00944	0	0
Gene00945	0	0
Gene00946	385	22.82
Gene00947	43	13.09
Gene00948	329	23.05
Gene00949	25	5.99
Gene00950	15	1.85
Gene00951	0	0
Gene00952	8	1.35
Gene00953	9.5	2.41
Gene00954	9.5	2.41
Gene00955	0	0
Gene00956	0	0
Gene00957	44	3.54
Gene00958	540	37.23
Gene00959	58	13.07
Gene00960	0	0
Gene00961	247	23.81
Gene00962	154	12.16
Gene00963	18	2.8
Gene00964	1	0.06
Gene00965	0	0
Gene00966	0	0
Gene00967	25	13.39
Gene00968	786	479.9
Gene00969	53	25.63
Gene00970	28	9.49
Gene00971	3	0.19
Gene00972	6	1.46
Gene00973	188	30.02
Gene00974	0	0
Gene00975	9	5.09
Gene00976	181	38.91
Gene00977	24	5.3
Gene00978	11	3.2
Gene00979	5	0.22
Gene00980	88	25.67
Gene00981	4	5.26
Gene00982	0	0
Gene00983	22	10.74
Gene00984	271	116.27
Gene00985	158	17.33
Gene00986	17	2.27
Gene00987	0	0
Gene00988	0	0
Gene00989	1375.16	4153.6
Gene00990	4	0.74
Gene00991	31	20.02
Gene00992	21	6.18
Gene00993	176	14.35
Gene00994	25	1.76
Gene00995	234	27.7
Gene00996	247	74.48
Gene00997	19	5.89
Gene00998	0	0
Gene00999	2	1.23
Gene01000	99	13.46
Gene01001	38	16.16
Gene01002	97	11.21
Gene01003	73	8.54
Gene01004	4.27	1.96
Gene01005	8.73	1.66
Gene01006	152	37.72
Gene01007	22	1.52
Gene01008	11	69.47
Gene01009	30	6.9
Gene01010	0	0
Gene01011	1	0.11
Gene01012	41	30.76
Gene01013	3	3.09
Gene01014	9	0.56
Gene01015	0	0
Gene01016	0	0
Gene01017	19	0.99
Gene01018	13	0.8
Gene01019	76	10.05
Gene01020	21	2.26
Gene01021	0	0
Gene01022	252	17.35
Gene01023	268	20.38
Gene01024	0	0
Gene01025	1	0.09
Gene01026	53	5.01
Gene01027	0	0
Gene01028	0	0
Gene01029	0	0
Gene01030	116	11.3
Gene01031	100	15.13
Gene01032	2	81.07
Gene01033	86	50.66
Gene01034	0	0
Gene01035	39.99	2.51
Gene01036	2.4	0.74
Gene01037	43	7.69
Gene01038	96	11.75
Gene01039	17	1.59
Gene01040	193	15.9
Gene01041	4	0.29
Gene01042	159	21.77
Gene01043	5	0.29
Gene01044	17	17.87
Gene01045	84	13.32
Gene01046	14	5.71
Gene01047	19	10.63
Gene01048	109	62.03
Gene01049	107	33.29
Gene01050	12	3.65
Gene01051	6	3.15
Gene01052	13	13.8
Gene01053	9	11.31
Gene01054	511	80.28
Gene01055	2	1.27
Gene01056	3	7.43
Gene01057	0	0
Gene01058	109	12.81
Gene01059	32	13.27
Gene01060	4	0.47
Gene01061	0	0
Gene01062	25	3.39
Gene01063	78	19.6
Gene01064	616	90.67
Gene01065	184	23.46
Gene01066	20	18.8
Gene01067	4	3.97
Gene01068	0	0
Gene01069	140	21.99
Gene01070	0	0
Gene01071	0	0
Gene01072	146	22.86
Gene01073	170	55.15
Gene01074	120.98	24.6
Gene01075	78.02	27.79
Gene01076	6	2.41
Gene01077	31	2.61
Gene01078	31	1.63
Gene01079	41	41.09
Gene01080	0	0
Gene01081	0	0
Gene01082	628	96.8
Gene01083	41	6.02
Gene01084	0	0
Gene01085	166	26.85
Gene01086	1171	63.46
Gene01087	422	105.25
Gene01088	0	0
Gene01089	14	3.28
Gene01090	169	14.79
Gene01091	0	0
Gene01092	364	23.28
Gene01093	0	0
Gene01094	5	4.05
Gene01095	0	0
Gene01096	0	0
Gene01097	0	0
Gene01098	0	0
Gene01099	109	15.35
Gene01100	1	0.11
Gene01101	2	1.08
Gene01102	0	0
Gene01103	197.4	45.1
Gene01104	0	0
Gene01105	296	48.85
Gene01106	0	0
Gene01107	5	0.29
Gene01108	120	33.8
Gene01109	118	21.62
Gene01110	0	0
Gene01111	173	20.21
Gene01112	122	22.52
Gene01113	16	6.07
Gene01114	66	26.69
Gene01115	51	3.85
Gene01116	99.05	13.95
Gene01117	0	0
Gene01118	40	5.03
Gene01119	127	10.72
Gene01120	210	14.8
Gene01121	6	1.22
Gene01122	4	1.37
Gene01123	536	26.67
Gene01124	85	21.36
Gene01125	234	17.78
Gene01126	0	0
Gene01127	56	6.69
Gene01128	63	4.66
Gene01129	0	0
Gene01130	52	31.18
Gene01131	0	0
Gene01132	0	0
Gene01133	0	0
Gene01134	4	5.32
Gene01135	19	8.22
Gene01136	0	0
Gene01137	0	0
Gene01138	70	39.83
Gene01139	119	33.04
Gene01140	679	549.45
Gene01141	76	5.4
Gene01142	1118	72.39
Gene01143	525	166.48
Gene01144	30	48.32
Gene01145	0	0
Gene01146	4	0.58
Gene01147	167	16.91
Gene01148	732	73.75
Gene01149	12	3.39
Gene01150	239	40.05
Gene01151	17	5.19
Gene01152	0	0
Gene01153	2	0.91
Gene01154	609	57.74
Gene01155	7	1.45
Gene01156	31	20.95
Gene01157	114	9.61
Gene01158	727	78.92
Gene01159	125	7.15
Gene01160	68	9.79
Gene01161	0	0
Gene01162	0	0
Gene01163	0	0
Gene01164	1	0.22
Gene01165	28	7.8
Gene01166	10	3.32
Gene01167	141	15.31
Gene01168	22	1.73
Gene01169	119	11.77
Gene01170	81	12.66
Gene01171	13	2.57
Gene01172	0	0
Gene01173	4	0.53
Gene01174	2	3.22
Gene01175	171	60.47
Gene01176	0	0
Gene01177	31	16.25
Gene01178	110	26.69
Gene01179	76	5.96
Gene01180	0	0
Gene01181	0	0
Gene01182	169	18.19
Gene01183	0	0
Gene01184	17	5.44
Gene01185	0	0
Gene01186	89	12.34
Gene01187	47	10.49
Gene01188	72	19.12
Gene01189	256	13.93
Gene01190	48	23.79
Gene01191	204	31.05
Gene01192	1267	132.7
Gene01193	218	50.52
Gene01194	11	0.84
Gene01195	83	25.1
Gene01196	16	2.93
Gene01197	27	3.33
Gene01198	36	2.77
Gene01199	19	3.93
Gene01200	1	7.23
Gene01201	12	4.12
Gene01202	0	0
Gene01203	31	4.42
Gene01204	17	62.95
Gene01205	1.29	0.82
Gene01206	464	48.49
Gene01207	26	4.64
Gene01208	91	19.73
Gene01209	91	14.72
Gene01210	0	0
